Источник,Адрес,Год постройки,Серия проекта,Количество этажей,Количество подъездов,Общая площадь,Общая площадь жилых помещений,Общая площадь нежилых помещений,Материал стен,Количество пассажирских лифтов,Количество грузопассажирских лифтов,Статус МКД,Количество грузовых лифтов
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
EDC,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
EDC,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
MGI,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
EDC,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
EDC,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
EDC,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
EDC,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
ASUPR,"Дом по адресу Снайперская ул., д.6, к.2",1970,II-49-04/М вар Д,9,4,7487,7487,0,панельные,4,0,в эксплуатации,0
